id,predict_0,predict_1,predict_2
11066,0.984508555803,0.0150075000844,0.000483944112802
18000,0.306672171009,0.199984648466,0.493343180525
16964,0.980808735471,0.0160458173513,0.00314544717765
4795,0.747004576967,0.247364614326,0.00563080870735
3392,0.30593792309,0.496339621911,0.197722454998
3795,0.517566981298,0.481066015694,0.00136700300805
2881,0.921830004706,0.0778969781083,0.000273017185318
1903,0.292980023922,0.141031499932,0.565988476146
5245,0.938737588387,0.0603375015466,0.000924910066102
6726,0.942684973291,0.0524435765961,0.00487145011259
1311,0.830635613936,0.169129348628,0.000235037436796
15795,0.391860710156,0.607941605617,0.000197684227132
4315,0.866043708144,0.0864800612756,0.0474762305799
3393,0.401985807723,0.289077457286,0.308936734991
6764,0.779151293159,0.133324515492,0.0875241913487
13039,0.686480224433,0.313315383787,0.000204391779597
12331,0.552419092155,0.155878442864,0.291702464981
14276,0.408253935562,0.410605189846,0.181140874592
14638,0.828248220859,0.171321604827,0.000430174314163
6573,0.973426034295,0.026458430981,0.000115534723591
2222,0.335012788599,0.259695090956,0.405292120445
8824,0.951766184855,0.0480980725838,0.000135742561566
6360,0.931556366671,0.0671455856624,0.00129804766648
7553,0.28916331677,0.181380355796,0.529456327434
13760,0.415947318479,0.494741531425,0.0893111500964
4284,0.728011494205,0.158193341574,0.11379516422
1356,0.905757937575,0.0342334336435,0.0600086287818
3410,0.963343340688,0.0330588763019,0.00359778301036
4830,0.556710081359,0.441464339972,0.00182557866925
8998,0.39417271294,0.60236362603,0.00346366102996
18052,0.972003904684,0.0278381717526,0.000157923563642
7539,0.903019881065,0.0968368130396,0.000143305895795
9529,0.964141202965,0.031522536035,0.00433626099994
3656,0.920443090071,0.0616420554091,0.0179148545197
14238,0.717785517813,0.166577922575,0.115636559612
2682,0.698090449087,0.301767756202,0.000141794711065
7312,0.220483490095,0.727493100026,0.0520234098796
12971,0.7724426875,0.200171362776,0.0273859497239
10735,0.745503783672,0.253838827677,0.000657388650669
4050,0.684309520804,0.301985420561,0.0137050586346
5943,0.925777411619,0.0740605636911,0.00016202468973
6482,0.29073677721,0.708360316314,0.00090290647648
9746,0.323513231701,0.231671667067,0.444815101232
13320,0.285585678205,0.218093457934,0.496320863861
803,0.719253499478,0.263880329346,0.0168661711757
15437,0.772621186616,0.113799993379,0.113578820004
12302,0.973269527602,0.0266063898991,0.000124082498783
12271,0.75196638819,0.247868755635,0.000164856174957
5341,0.981255911495,0.011287483012,0.0074566054932
4427,0.979968266795,0.0199167651361,0.000114968068954
529,0.920774432407,0.0473623274809,0.0318632401121
2022,0.925065262006,0.0742491385184,0.000685599475425
14625,0.972588337405,0.0272882545662,0.000123408028289
2922,0.291424439421,0.504893152446,0.203682408133
16330,0.235922032599,0.285422060411,0.47865590699
12890,0.968825569748,0.0310021032731,0.000172326978983
2140,0.922168280797,0.0776026769561,0.000229042246561
13484,0.513874044603,0.483923727793,0.00220222760329
12392,0.859224983646,0.140587020274,0.000187996080219
2322,0.412975542756,0.15350694482,0.433517512424
567,0.254474979905,0.256241477123,0.489283542972
4436,0.630630098684,0.36921603492,0.000153866396523
12156,0.980522468126,0.0193619320369,0.000115599836762
7508,0.869852909429,0.0719210538646,0.0582260367069
6184,0.842161986964,0.0762384516599,0.0815995613766
12213,0.775787309722,0.11696070412,0.107251986159
6458,0.220365553525,0.333383130519,0.446251315956
13967,0.963967083943,0.035715988578,0.000316927478917
894,0.70135418035,0.190420786382,0.108225033268
7461,0.27314483985,0.396366728842,0.330488431308
8949,0.871307145627,0.128559284581,0.000133569791944
3477,0.298000678442,0.580618998209,0.121380323349
2779,0.983737201638,0.0154643940479,0.000798404314133
13551,0.399396968528,0.492816141995,0.107786889478
8297,0.926094407544,0.0734202631509,0.000485329304846
5050,0.284572496687,0.705869968794,0.00955753451886
10716,0.523883041271,0.475218442796,0.000898515932998
16075,0.778177272747,0.218950677183,0.00287205006986
1366,0.438524660429,0.557331372525,0.00414396704651
774,0.964266041097,0.0355692601769,0.00016469872621
7406,0.545711514777,0.423905389642,0.0303830955812
2526,0.555539012769,0.367147721444,0.0773132657863
9649,0.926438067802,0.0732529671154,0.000308965082381
16115,0.351985739448,0.421393361402,0.22662089915
14749,0.440800241837,0.443520178644,0.115679579519
14952,0.506488368392,0.0577545733954,0.435757058213
4786,0.311386769071,0.157787515991,0.530825714938
16513,0.869545629233,0.130279028665,0.000175342101836
2002,0.982624501167,0.0172044193852,0.000171079447752
4701,0.83127511132,0.131006440044,0.0377184486355
7742,0.68716840345,0.155278640733,0.157552955817
5905,0.741072516504,0.252397125507,0.00653035798878
685,0.871814315619,0.0817193832573,0.0464663011235
11857,0.882673990088,0.117175525423,0.000150484489364
11628,0.327480191173,0.447159420411,0.225360388416
15024,0.93935568488,0.0584551746749,0.00218914044553
4168,0.792178436442,0.141180795864,0.0666407676943
11914,0.666413211845,0.220330397236,0.113256390919
5293,0.942983740517,0.0568396326631,0.000176626820351
3374,0.358074875016,0.641462366706,0.000462758278137
13055,0.964039204912,0.0358289547431,0.000131840344653
17759,0.364187921671,0.498725758625,0.137086319704
590,0.656997883323,0.291803581823,0.0511985348541
1353,0.971076078864,0.0287555403179,0.000168380817607
11938,0.181379290027,0.215665342699,0.602955367274
1018,0.27186465276,0.326427587861,0.40170775938
14945,0.917698418261,0.0821073661356,0.000194215603078
1001,0.931980878547,0.0657309087345,0.00228821271848
3587,0.773013501609,0.164907983275,0.0620785151157
868,0.986203769164,0.013050334027,0.000745896808562
9296,0.277282325921,0.273746416291,0.448971257788
12455,0.862344838245,0.137371246695,0.000283915060169
17132,0.936997982771,0.0589355112681,0.00406650596085
10240,0.982299500015,0.0144375727247,0.00326292725989
3696,0.167681620904,0.2352857266,0.597032652496
10355,0.118283510363,0.881005261317,0.000711228319983
2206,0.472182699395,0.525360880065,0.00245642054039
14590,0.979296172738,0.0201137083943,0.000590118867619
13191,0.610011587714,0.292554872358,0.0974335399281
5882,0.803444982017,0.196364672332,0.000190345650646
12653,0.653441825037,0.346268342112,0.000289832851141
1491,0.40883690233,0.589312933669,0.00185016400117
1176,0.801795454522,0.193726093403,0.00447845207461
11246,0.31823564342,0.219815416787,0.461948939793
14557,0.401507064005,0.353135842429,0.245357093565
4772,0.0985759595848,0.512819027337,0.388605013078
17192,0.694781178109,0.305029059975,0.000189761915854
10637,0.926930113504,0.069928814456,0.00314107203962
3281,0.81025833485,0.18947537441,0.000266290739414
3191,0.603300143153,0.285854778109,0.110845078738
672,0.877790615487,0.122019547092,0.000189837420818
6301,0.876329868447,0.119450066615,0.004220064938
10309,0.976571634676,0.0231388060853,0.000289559238919
1734,0.663525169507,0.33631817968,0.000156650812949
2990,0.455945408532,0.543930711842,0.000123879626082
5746,0.370456316559,0.627293897992,0.00224978544943
15289,0.883439727012,0.112487782766,0.00407249022164
2971,0.969619125112,0.0301887498213,0.000192125067061
9771,0.657236481046,0.150922186399,0.191841332555
11253,0.403377280771,0.572692936676,0.0239297825534
14576,0.307508497962,0.661727908247,0.0307635937915
4688,0.23663399095,0.273755660537,0.489610348513
14469,0.586819617355,0.411432264676,0.00174811796851
9298,0.96729878694,0.0302875566418,0.00241365641845
16099,0.290046827858,0.698652478036,0.0113006941051
17316,0.254448113311,0.473061918266,0.272489968423
15212,0.971004440686,0.0288527313702,0.000142827944157
10691,0.823692095197,0.0780401839994,0.0982677208035
3805,0.974368521626,0.025383111593,0.000248366780628
6418,0.433073124915,0.562995748302,0.00393112678393
